year,id_,marital,childs,age,cohort,educ_rank,sex_rank,race_rank,hhrace_rank,mobile16_rank,mobile16_flag,hompop,class_rank,class_flag,polviews,polviews_rank,polviews_flag,relig,denom,other,religion,fund,fund_rank,fund16_rank,fund_differential,religious_strength_total,religious_strength_count,religious_strength_avg,religious_strength_index,blm_total,blm_count,blm_avg,blm_index
2018,132,Married,1,41,1977,20,1,3,2,7,1,3,5,1,Extremely liberal,7,1,None,Not applicable,Not applicable,None,Liberal,1,0,1,8,4,2,0.16666667,65,14,4.64285714,0.60714286
2018,133,Married,3,60,1958,17,2,3,5,7,1,1,5,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,58,12,4.83333333,0.63888889
2018,134,Married,2,69,1949,15,2,3,5,1,1,2,5,1,Liberal,6,1,Protestant,Episcopal,Not applicable,Episcopal,Liberal,1,1,0,24,4,6,0.83333333,22,4,5.5,0.75
2018,135,Married,0,60,1958,13,2,3,5,7,1,2,5,1,Liberal,6,1,Buddhism,Not applicable,Not applicable,Buddhism,Na-excluded,0,1,-1,18,4,4.5,0.58333333,61,12,5.08333333,0.68055556
2018,136,Never married,0,22,1996,12,1,1,5,1,1,6,3,1,Slightly liberal,5,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,19,4,4.75,0.625,40,12,3.33333333,0.38888889
2018,137,Never married,0,33,1985,16,2,1,4,1,1,4,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,8,4,2,0.16666667,49,15,3.26666667,0.37777778
2018,138,Married,0,35,1983,16,1,1,2,7,1,2,3,1,Slghtly conservative,3,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,13,4,3.25,0.375
2018,139,Married,2,38,1980,12,1,3,5,7,1,4,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,18,4,4.5,0.58333333,54,13,4.15384615,0.52564103
2018,140,Never married,0,25,1993,15,1,3,4,1,1,4,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,8,4,2,0.16666667,63,14,4.5,0.58333333
2018,141,Divorced,2,55,1963,14,2,3,5,4,1,1,3,1,Conservative,2,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,13,4,3.25,0.375,15,3,5,0.66666667
2018,142,Married,0,34,1984,17,2,3,5,4,1,2,3,1,Liberal,6,1,Protestant,Episcopal,Not applicable,Episcopal,Liberal,1,1,0,24,4,6,0.83333333,63,13,4.84615385,0.64102564
2018,143,Divorced,0,49,1969,11,2,1,4,1,1,2,1,1,No answer,0,0,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,9,3,3,0.33333333,65,14,4.64285714,0.60714286
2018,144,Never married,0,18,2000,12,2,2,3,4,1,4,5,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,24,4,6,0.83333333,42,12,3.5,0.41666667
2018,145,Divorced,3,56,1962,12,2,1,4,1,1,1,3,1,Slightly liberal,5,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,3,-1,21,4,5.25,0.70833333,42,13,3.23076923,0.37179487
2018,146,Never married,0,19,1999,12,2,2,3,1,1,1,5,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,16,4,4,0.5,48,14,3.42857143,0.4047619
2018,147,Never married,0,34,1984,12,2,2,3,4,1,3,1,1,Moderate,4,1,Protestant,Am bapt ch in usa,Not applicable,Am bapt ch in usa,Moderate,2,2,0,18,4,4.5,0.58333333,61,12,5.08333333,0.68055556
2018,148,Never married,0,26,1992,17,1,2,3,1,1,1,3,1,Don't know,0,0,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,19,4,4.75,0.625,63,13,4.84615385,0.64102564
2018,149,Never married,0,28,1990,14,2,3,5,4,1,2,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,6,4,1.5,0.08333333,53,14,3.78571429,0.46428571
2018,150,Separated,2,59,1959,19,1,3,5,4,1,2,5,1,Liberal,6,1,Jewish,Not applicable,Not applicable,Jewish,Liberal,1,2,-1,12,4,3,0.33333333,71,13,5.46153846,0.74358974
2018,151,Never married,0,39,1979,16,1,2,3,1,1,3,3,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,18,4,4.5,0.58333333,28,5,5.6,0.76666667
2018,152,Separated,4,77,1941,13,1,2,3,7,1,1,3,1,Conservative,2,1,Protestant,Other,Church of God in Christ,Church of God in Christ,Fundamentalist,3,3,0,28,4,7,1,28,4,7,1
2018,153,Never married,1,35,1983,12,1,2,3,1,1,2,3,1,Slghtly conservative,3,1,Protestant,Other,Jehovah's Witnesses,Jehovah's Witnesses,Fundamentalist,3,3,0,8,4,2,0.16666667,71,13,5.46153846,0.74358974
2018,154,Separated,4,46,1972,16,1,1,2,7,1,2,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,10,4,2.5,0.25,29,5,5.8,0.8
2018,155,Never married,0,57,1961,8,2,1,4,7,1,2,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,16,4,4,0.5,46,13,3.53846154,0.42307692
2018,156,Married,4,35,1983,11,1,1,4,7,1,5,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,6,4,1.5,0.08333333,26,5,5.2,0.7
2018,157,Separated,4,58,1960,12,1,3,4,1,1,2,5,1,Slghtly conservative,3,1,Protestant,Other,Pentecostal,Pentecostal,Fundamentalist,3,2,1,19,4,4.75,0.625,41,15,2.73333333,0.28888889
2018,158,Never married,0,20,1998,14,1,1,4,1,1,5,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,22,4,5.5,0.75,51,14,3.64285714,0.44047619
2018,159,Married,5,48,1970,7,1,1,4,7,1,5,1,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,24,4,6,0.83333333,52,13,4,0.5
2018,160,Separated,3,51,1967,2,1,3,4,7,1,3,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,19,4,4.75,0.625,64,14,4.57142857,0.5952381
2018,161,Never married,0,18,2000,11,1,1,5,1,1,5,3,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,8,4,2,0.16666667,16,5,3.2,0.36666667
2018,162,Never married,0,18,2000,12,1,3,5,1,1,4,5,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,8,4,2,0.16666667,54,12,4.5,0.58333333
2018,163,Married,2,41,1977,12,1,1,5,1,1,4,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,8,4,2,0.16666667,67,15,4.46666667,0.57777778
2018,164,Married,2,51,1967,15,1,1,5,7,1,4,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,22,4,5.5,0.75,22,4,5.5,0.75
2018,165,Married,4,41,1977,6,1,3,5,7,1,5,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,14,4,3.5,0.41666667,46,14,3.28571429,0.38095238
2018,166,Never married,1,71,1947,13,1,3,5,4,1,1,3,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,8,4,2,0.16666667,54,12,4.5,0.58333333
2018,167,Never married,0,43,1975,9,2,3,5,7,1,3,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,14,4,3.5,0.41666667,15,4,3.75,0.45833333
2018,168,Never married,0,53,1965,16,2,1,2,7,1,3,5,1,Liberal,6,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,26,4,6.5,0.91666667,49,14,3.5,0.41666667
2018,169,Never married,0,46,1972,18,2,3,5,4,1,1,3,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,8,4,2,0.16666667,31,5,6.2,0.86666667
2018,170,Married,3,36,1982,13,2,3,4,1,1,2,3,1,Slightly liberal,5,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,15,4,3.75,0.45833333,47,15,3.13333333,0.35555556
2018,171,Never married,0,19,1999,12,2,3,5,4,1,2,5,1,Slghtly conservative,3,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,8,4,2,0.16666667,21,4,5.25,0.70833333
2018,172,Married,1,65,1953,14,2,1,5,7,1,2,3,1,Liberal,6,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,24,4,6,0.83333333,58,13,4.46153846,0.57692308
2018,173,Divorced,0,60,1958,13,1,3,5,4,1,1,3,1,Moderate,4,1,Protestant,Other,Pentecostal,Pentecostal,Fundamentalist,3,2,1,19,4,4.75,0.625,26,5,5.2,0.7
2018,174,Never married,0,63,1955,16,1,3,5,4,1,1,5,1,Conservative,2,1,Jewish,Not applicable,Not applicable,Jewish,Liberal,1,1,0,22,4,5.5,0.75,66,12,5.5,0.75
2018,175,Married,2,36,1982,20,2,3,5,7,1,3,5,1,Liberal,6,1,Jewish,Not applicable,Not applicable,Jewish,Liberal,1,1,0,6,4,1.5,0.08333333,28,4,7,1
2018,176,Married,2,40,1978,16,1,1,2,7,1,3,5,1,Conservative,2,1,Buddhism,Not applicable,Not applicable,Buddhism,Na-excluded,0,1,-1,14,4,3.5,0.41666667,53,13,4.07692308,0.51282051
2018,177,Married,3,42,1976,18,1,3,5,7,1,4,7,1,Extremely liberal,7,1,Jewish,Not applicable,Not applicable,Jewish,Liberal,1,1,0,8,4,2,0.16666667,70,14,5,0.66666667
2018,178,Separated,0,61,1957,14,2,3,5,7,1,1,5,1,Don't know,0,0,Other,Not applicable,Not applicable,Other,Na-excluded,0,2,-2,26,4,6.5,0.91666667,17,5,3.4,0.4
2018,179,Never married,0,27,1991,16,2,1,2,4,1,1,5,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,52,12,4.33333333,0.55555556
2018,180,Never married,1,52,1966,14,2,3,5,7,1,1,5,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,26,4,6.5,0.91666667,86,15,5.73333333,0.78888889
2018,181,Never married,0,36,1982,12,1,2,3,7,1,1,0,0,Don't know,0,0,None,Not applicable,Not applicable,None,Liberal,1,2,-1,16,4,4,0.5,10,4,2.5,0.25
2018,182,Divorced,4,74,1944,16,1,3,5,7,1,1,1,1,Liberal,6,1,Protestant,Other,New Birth Christian,New Birth Christian,Na-excluded,0,2,-2,22,4,5.5,0.75,61,13,4.69230769,0.61538462
2018,183,Never married,0,36,1982,20,2,3,4,7,1,2,5,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,3,-2,4,4,1,0,72,14,5.14285714,0.69047619
2018,184,Never married,0,34,1984,17,2,3,4,1,1,1,7,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,22,4,5.5,0.75,66,12,5.5,0.75
2018,185,Divorced,1,46,1972,16,2,1,2,7,1,1,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,0,1,6,4,1.5,0.08333333,80,15,5.33333333,0.72222222
2018,186,Never married,0,21,1997,14,1,3,5,1,1,4,5,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,26,5,5.2,0.7
2018,187,Divorced,3,72,1946,11,1,3,3,1,1,2,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,13,4,3.25,0.375,40,12,3.33333333,0.38888889
2018,188,Married,2,46,1972,16,2,1,2,7,1,2,3,1,Slightly liberal,5,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,15,4,3.75,0.45833333,63,15,4.2,0.53333333
2018,189,Never married,0,21,1997,14,1,3,2,4,1,4,7,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,4,4,1,0,24,4,6,0.83333333
2018,190,Never married,1,46,1972,13,2,1,5,1,1,2,3,1,Conservative,2,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,6,4,1.5,0.08333333,41,12,3.41666667,0.40277778
2018,191,Divorced,3,53,1965,12,2,1,5,1,1,2,5,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,23,4,5.75,0.79166667,21,4,5.25,0.70833333
2018,192,Widowed,4,74,1944,18,1,3,5,7,1,2,3,1,Conservative,2,1,Protestant,Other,Mormon,Mormon,Fundamentalist,3,3,0,26,4,6.5,0.91666667,32,5,6.4,0.9
2018,193,Divorced,1,70,1948,6,2,3,4,1,1,3,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,17,4,4.25,0.54166667,62,12,5.16666667,0.69444444
2018,194,Married,1,36,1982,16,1,1,5,4,1,3,5,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,3,-1,21,4,5.25,0.70833333,59,15,3.93333333,0.48888889
2018,195,Married,1,57,1961,11,2,3,5,1,1,1,1,1,Extrmly conservative,1,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,10,4,2.5,0.25,31,13,2.38461538,0.23076923
2018,196,Never married,0,60,1958,16,2,3,5,1,1,1,5,1,Conservative,2,1,Protestant,Other,Assembly of God,Assembly of God,Fundamentalist,3,3,0,28,4,7,1,55,14,3.92857143,0.48809524
2018,197,Divorced,3,53,1965,12,1,1,5,7,1,5,5,1,Extrmly conservative,1,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,17,4,4.25,0.54166667,34,10,3.4,0.4
2018,198,Married,4,69,1949,12,2,3,5,7,1,2,3,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,14,4,3.5,0.41666667,57,15,3.8,0.46666667
2018,199,Married,3,38,1980,16,1,3,5,4,1,5,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,8,4,2,0.16666667,22,4,5.5,0.75
2018,200,Married,3,48,1970,14,1,3,5,7,1,4,5,1,Conservative,2,1,Christian,No denomination,Not applicable,Christian,Moderate,2,1,1,22,4,5.5,0.75,73,14,5.21428571,0.70238095
2018,201,Never married,0,30,1988,16,2,1,2,4,1,2,5,1,Moderate,4,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,2,1,10,4,2.5,0.25,65,14,4.64285714,0.60714286
2018,202,Never married,0,29,1989,13,2,3,4,1,1,2,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,13,4,3.25,0.375,66,15,4.4,0.56666667
2018,203,Married,2,68,1950,16,1,3,5,7,1,2,5,1,Liberal,6,1,Jewish,Not applicable,Not applicable,Jewish,Liberal,1,1,0,20,4,5,0.66666667,18,4,4.5,0.58333333
2018,204,Married,5,64,1954,13,1,3,5,1,1,2,5,1,Moderate,4,1,Protestant,Methodist-dk which,Not applicable,Methodist-dk which,Liberal,1,1,0,22,4,5.5,0.75,47,14,3.35714286,0.39285714
2018,205,Married,2,43,1975,16,2,1,2,7,1,4,3,1,Liberal,6,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,1,1,20,4,5,0.66666667,17,5,3.4,0.4
2018,206,Widowed,1,69,1949,12,1,3,5,7,1,1,5,1,Moderate,4,1,Other,Not applicable,Not applicable,Other,Na-excluded,0,2,-2,16,4,4,0.5,43,12,3.58333333,0.43055556
2018,207,Married,3,47,1971,12,2,3,5,1,1,2,3,1,Conservative,2,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,4,4,1,0,58,15,3.86666667,0.47777778
2018,208,Married,2,57,1961,12,2,3,5,1,1,5,5,1,Extrmly conservative,1,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,19,4,4.75,0.625,46,13,3.53846154,0.42307692
2018,209,Married,0,50,1968,16,2,3,5,4,1,2,5,1,Liberal,6,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,10,4,2.5,0.25,35,5,7,1
2018,210,Never married,0,25,1993,12,1,1,5,1,1,2,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,12,4,3,0.33333333,59,12,4.91666667,0.65277778
2018,211,Divorced,2,75,1943,14,2,3,5,4,1,1,5,1,Extremely liberal,7,1,Buddhism,Not applicable,Not applicable,Buddhism,Na-excluded,0,3,-3,21,4,5.25,0.70833333,19,4,4.75,0.625
2018,212,Married,2,46,1972,14,2,3,5,1,1,2,5,1,Conservative,2,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,10,4,2.5,0.25,48,13,3.69230769,0.44871795
2018,213,Divorced,2,77,1941,10,1,3,5,1,1,1,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,10,4,2.5,0.25,50,14,3.57142857,0.42857143
2018,214,Never married,0,18,2000,11,1,2,3,1,1,6,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,10,4,2.5,0.25,56,12,4.66666667,0.61111111
2018,215,Married,1,62,1956,12,1,3,5,1,1,2,1,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,1,1,19,3,6.333333333,0.88888889,24,4,6,0.83333333
2018,216,Married,2,30,1988,15,1,3,5,1,1,5,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,14,4,3.5,0.41666667,58,14,4.14285714,0.52380952
2018,217,Widowed,1,70,1948,7,1,1,5,1,1,3,3,1,Don't know,0,0,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,28,4,7,1,23,5,4.6,0.6
2018,218,Married,1,50,1968,3,2,3,5,7,1,5,5,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,8,4,2,0.16666667,37,12,3.08333333,0.34722222
2018,219,Separated,5,44,1974,12,1,1,5,1,1,3,5,1,Conservative,2,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,18,4,4.5,0.58333333,70,15,4.66666667,0.61111111
2018,220,Married,1,33,1985,12,1,3,4,4,1,3,3,1,Liberal,6,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,21,4,5.25,0.70833333,23,5,4.6,0.6
2018,221,Married,2,34,1984,19,1,3,5,1,1,4,5,1,Conservative,2,1,Protestant,Other,Don't know,Don't know,Na-excluded,0,2,-2,22,4,5.5,0.75,21,4,5.25,0.70833333
2018,222,Married,2,46,1972,16,1,3,5,7,1,4,5,1,Extremely liberal,7,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,4,4,1,0,26,5,5.2,0.7
2018,223,Married,3,51,1967,12,2,3,4,7,1,3,5,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,21,4,5.25,0.70833333,49,15,3.26666667,0.37777778
2018,224,Never married,0,28,1990,14,2,2,3,4,1,3,3,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,21,4,5.25,0.70833333,19,4,4.75,0.625
2018,225,Divorced,5,74,1944,16,2,1,5,4,1,1,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,13,4,3.25,0.375,44,14,3.14285714,0.35714286
2018,226,Never married,2,29,1989,15,1,3,5,4,1,4,3,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,14,4,3.5,0.41666667,53,12,4.41666667,0.56944444
2018,227,Married,Eight or more,49,1969,11,2,1,5,4,1,6,5,1,Liberal,6,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,20,4,5,0.66666667,65,15,4.33333333,0.55555556
2018,228,Never married,0,28,1990,17,1,3,5,7,1,2,3,1,Slightly liberal,5,1,Protestant,United methodist,Not applicable,United methodist,Liberal,1,1,0,13,4,3.25,0.375,21,4,5.25,0.70833333
2018,229,Separated,4,48,1970,12,1,3,5,4,1,4,3,1,Slghtly conservative,3,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,14,4,3.5,0.41666667,50,13,3.84615385,0.47435897
2018,230,Never married,1,24,1994,12,1,3,5,1,1,3,5,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,16,4,4,0.5,43,12,3.58333333,0.43055556
2018,231,Divorced,1,51,1967,15,1,1,2,7,1,1,5,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,0,2,10,4,2.5,0.25,22,4,5.5,0.75
2018,232,Divorced,2,42,1976,16,1,3,5,4,1,1,5,1,Conservative,2,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,2,1,19,4,4.75,0.625,42,12,3.5,0.41666667
2018,233,Married,3,44,1974,17,2,2,3,7,1,2,5,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,28,4,7,1,19,4,4.75,0.625
2018,234,Married,0,33,1985,12,1,3,5,4,1,2,3,1,Extremely liberal,7,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,14,4,3.5,0.41666667,59,14,4.21428571,0.53571429
2018,235,Married,0,29,1989,12,2,3,5,4,1,3,3,1,Slghtly conservative,3,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,6,4,1.5,0.08333333,23,5,4.6,0.6
2018,236,Married,0,48,1970,17,1,3,5,7,1,2,7,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,6,4,1.5,0.08333333,76,12,6.33333333,0.88888889
2018,237,Widowed,4,62,1956,10,1,3,5,7,1,2,5,1,Moderate,4,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,28,4,7,1,63,15,4.2,0.53333333
2018,238,Widowed,4,88,1930,12,1,3,5,4,1,1,5,1,Conservative,2,1,Protestant,No denomination,Not applicable,No denomination,Moderate,2,2,0,21,3,7,1,21,4,5.25,0.70833333
2018,239,Married,4,65,1953,18,2,3,5,4,1,3,5,1,Slghtly conservative,3,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,1,1,19,4,4.75,0.625,39,13,3,0.33333333
2018,240,Married,0,28,1990,13,1,3,5,4,1,4,5,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,6,4,1.5,0.08333333,60,13,4.61538462,0.6025641
2018,241,Married,3,58,1960,14,1,3,5,1,1,2,3,1,Moderate,4,1,Protestant,Other methodist,Not applicable,Other methodist,Fundamentalist,3,1,2,28,4,7,1,26,5,5.2,0.7
2018,242,Never married,2,26,1992,13,2,3,5,1,1,4,3,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,14,4,3.5,0.41666667,22,4,5.5,0.75
2018,243,Married,3,61,1957,13,1,3,5,7,1,1,3,1,Extrmly conservative,1,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,19,4,4.75,0.625,42,13,3.23076923,0.37179487
2018,244,Married,3,30,1988,13,1,3,5,4,1,5,3,1,Slightly liberal,5,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,6,4,1.5,0.08333333,55,14,3.92857143,0.48809524
2018,245,Never married,0,22,1996,14,1,3,5,4,1,1,1,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,10,4,2.5,0.25,55,12,4.58333333,0.59722222
2018,246,Never married,0,24,1994,12,1,1,4,1,1,3,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,18,4,4.5,0.58333333,60,14,4.28571429,0.54761905
2018,247,Never married,2,29,1989,12,2,1,5,1,1,4,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,17,4,4.25,0.54166667,31,5,6.2,0.86666667
2018,248,Widowed,1,70,1948,13,2,3,5,4,1,1,3,1,Moderate,4,1,Protestant,Southern baptist,Not applicable,Southern baptist,Fundamentalist,3,3,0,19,4,4.75,0.625,26,5,5.2,0.7
2018,249,Never married,0,34,1984,16,2,3,5,7,1,1,5,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,7,4,1.75,0.125,11,5,2.2,0.2
2018,250,Married,0,66,1952,12,2,3,5,1,1,2,7,1,Slghtly conservative,3,1,Jewish,Not applicable,Not applicable,Jewish,Liberal,1,1,0,12,4,3,0.33333333,69,15,4.6,0.6
2018,251,Divorced,2,84,1934,12,1,3,5,1,1,1,1,1,Slghtly conservative,3,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,11,4,2.75,0.29166667,15,4,3.75,0.45833333
2018,252,Married,2,37,1981,16,2,3,5,7,1,2,5,1,Slightly liberal,5,1,None,Not applicable,Not applicable,None,Liberal,1,1,0,6,4,1.5,0.08333333,61,13,4.69230769,0.61538462
2018,253,Divorced,3,61,1957,14,1,3,5,1,1,2,5,1,Liberal,6,1,Protestant,Methodist-dk which,Not applicable,Methodist-dk which,Liberal,1,3,-2,22,4,5.5,0.75,61,13,4.69230769,0.61538462
2018,254,Never married,7,58,1960,12,1,2,3,1,1,1,3,1,Conservative,2,1,Protestant,Am baptist asso,Not applicable,Am baptist asso,Fundamentalist,3,3,0,23,4,5.75,0.79166667,36,12,3,0.33333333
2018,255,Divorced,6,88,1930,10,2,2,3,1,1,1,3,1,Slightly liberal,5,1,Protestant,Baptist-dk which,Not applicable,Baptist-dk which,Fundamentalist,3,3,0,18,4,4.5,0.58333333,82,14,5.85714286,0.80952381
2018,256,Separated,Eight or more,80,1938,1,1,1,5,7,1,9,1,1,Extremely liberal,7,1,Protestant,Other,Jehovah's Witnesses,Jehovah's Witnesses,Fundamentalist,3,2,1,24,4,6,0.83333333,80,15,5.33333333,0.72222222
2018,257,Never married,1,36,1982,12,2,1,5,1,1,8,1,1,Moderate,4,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,8,4,2,0.16666667,24,4,6,0.83333333
2018,258,Never married,0,33,1985,16,1,3,5,1,1,4,3,1,Liberal,6,1,None,Not applicable,Not applicable,None,Liberal,1,2,-1,8,4,2,0.16666667,66,14,4.71428571,0.61904762
2018,259,Widowed,7,81,1937,16,2,3,5,1,1,2,3,1,Moderate,4,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,24,4,6,0.83333333,70,15,4.66666667,0.61111111
2018,260,Married,3,31,1987,12,2,1,5,1,1,7,3,1,Slghtly conservative,3,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,14,4,3.5,0.41666667,43,12,3.58333333,0.43055556
2018,261,Married,3,69,1949,16,1,3,5,7,1,2,5,1,Liberal,6,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,21,4,5.25,0.70833333,62,14,4.42857143,0.57142857
2018,262,Never married,0,26,1992,16,2,3,5,1,1,3,5,1,Liberal,6,1,Protestant,Other,Unitarian~ Universalist,Unitarian~ Universalist,Liberal,1,1,0,8,4,2,0.16666667,29,5,5.8,0.8
2018,263,Married,0,45,1973,16,2,3,5,7,1,2,5,1,Moderate,4,1,Christian,No denomination,Not applicable,Christian,Moderate,2,2,0,16,3,5.333333333,0.72222222,47,12,3.91666667,0.48611111
2018,264,Married,1,54,1964,16,1,3,5,4,1,3,5,1,Conservative,2,1,Protestant,Lutheran-mo synod,Not applicable,Lutheran-mo synod,Fundamentalist,3,1,2,18,4,4.5,0.58333333,40,13,3.07692308,0.34615385
2018,265,Married,2,61,1957,16,1,3,5,1,1,3,5,1,Slghtly conservative,3,1,Catholic,Not applicable,Not applicable,Catholic,Moderate,2,2,0,25,4,6.25,0.875,61,14,4.35714286,0.55952381
